Time,GEO1_Name,GEO1_Lat,GEO1_Lon,GEO1_Freq_Hz,GEO1_Melbourne_Access,GEO1_Melbourne_SNR_dB,GEO1_Melbourne_RSSI_dBm,GEO1_Sydney_Access,GEO1_Sydney_SNR_dB,GEO1_Sydney_RSSI_dBm,LEO1_Name,LEO1_Lat,LEO1_Lon,LEO1_Freq_Hz,LEO1_Melbourne_Access,LEO1_Melbourne_SNR_dB,LEO1_Melbourne_RSSI_dBm,LEO1_Sydney_Access,LEO1_Sydney_SNR_dB,LEO1_Sydney_RSSI_dBm
10-Apr-2025 12:03:30,GEO-1,-0.132381096694481,141.35251579337,1500000000,1,47.063235466155,-103.856955546882,1,46.3782771635923,-104.541913849444,LEO-1,-52.3769758179286,130.38172985074,1501625000,1,-24.3379044451012,-175.258095458138,1,-32.2107008218533,-183.13089183489
10-Apr-2025 12:03:40,GEO-1,-0.132416297182572,141.352526443333,1500000000,1,47.063236458295,-103.856954554742,1,46.3782780482137,-104.541912964823,LEO-1,-51.7630014176393,130.341988463297,1498875000,1,-23.3359141212013,-174.256105134238,1,-31.8164684587877,-182.736659471824
10-Apr-2025 12:03:50,GEO-1,-0.132451427222239,141.352537261512,1500000000,1,47.0632374488749,-103.856953564162,1,46.3782789335536,-104.541912079483,LEO-1,-51.1489490304151,130.30219276372,1498875000,1,-22.5495204376151,-173.469711450652,1,-31.6340276051502,-182.554218618187
10-Apr-2025 12:04:00,GEO-1,-0.132486486794788,141.352548079811,1500000000,1,47.0632384375157,-103.856952575521,1,46.3782798174026,-104.541911195634,LEO-1,-50.5348182549549,130.262345177517,1498875000,1,-21.7628585087843,-172.683049521821,1,-31.4415816718456,-182.361772684882
10-Apr-2025 12:04:10,GEO-1,-0.13252147588157,141.352558730129,1500000000,1,47.0632394238385,-103.856951589198,1,46.3782806975523,-104.541910315484,LEO-1,-49.9206087296701,130.222447973043,1498875000,1,-20.9748741009168,-171.895065113954,1,-31.2400320462082,-182.160223059245
10-Apr-2025 12:04:20,GEO-1,-0.132556394463967,141.352569548662,1500000000,1,47.0632404085996,-103.856950604437,1,46.3782815784191,-104.541909434618,LEO-1,-49.3063201107379,130.182503777652,1498875000,1,-20.185958609293,-171.10614962233,1,-31.0304141563535,-181.95060516939
10-Apr-2025 12:04:30,GEO-1,-0.132591242523402,141.352580367312,1500000000,1,47.0632413914202,-103.856949621617,1,46.3782824577935,-104.541908555243,LEO-1,-48.6919521209237,130.142514579891,1498875000,1,-19.3978010174447,-170.317992030481,1,-30.8139023213539,-181.734093334391
10-Apr-2025 12:04:40,GEO-1,-0.132626020041334,141.352591017984,1500000000,1,47.0632423719212,-103.856948641116,1,46.3782833334683,-104.541907679568,LEO-1,-48.07750449455,130.10248224365,1498875000,1,-18.6132879451206,-169.533478958157,1,-30.5918124106521,-181.512003423689
10-Apr-2025 12:04:50,GEO-1,-0.132660726999261,141.35260183687,1500000000,1,47.0632433508591,-103.856947662178,1,46.3782842098571,-104.54190680318,LEO-1,-47.4629770110583,130.062409021444,1498875000,1,-17.8364282181777,-168.756619231214,1,-30.3656019212817,-181.285792934318
10-Apr-2025 12:05:00,GEO-1,-0.132695363378718,141.35261265587,1500000000,1,47.0632443278549,-103.856946685182,1,46.3782850847535,-104.541905928283,LEO-1,-46.848369484606,130.022296554063,1498875000,1,-17.0722854006098,-167.992476413647,1,-30.136867855159,-181.057058868196
10-Apr-2025 12:05:10,GEO-1,-0.132729929161276,141.352623306892,1500000000,1,47.0632453025296,-103.856945710507,1,46.378285955949,-104.541905057088,LEO-1,-46.2336817709778,129.982146382417,1498875000,1,-16.3268995053487,-167.247090518385,1,-29.8120654461469,-180.732256459184
10-Apr-2025 12:05:20,GEO-1,-0.132764424328545,141.352634126127,1500000000,1,47.0632462756397,-103.856944737397,1,46.3782868278576,-104.541904185179,LEO-1,-45.6189137531842,129.941960458727,1498875000,1,-15.6071864778513,-166.527377490888,1,-29.1890830270683,-180.109274040105
10-Apr-2025 12:05:30,GEO-1,-0.132798848862174,141.352644945478,1500000000,1,47.0632472468061,-103.856943766231,1,46.3782876982729,-104.541903314764,LEO-1,-45.0040653597392,129.901740144309,1498875000,1,-14.9208074116768,-165.840998424714,1,-28.6324911205455,-179.552682133582
10-Apr-2025 12:05:40,GEO-1,-0.132833202743845,141.352655596849,1500000000,1,47.0632482156501,-103.856942797387,1,46.3782885649857,-104.541902448051,LEO-1,-44.3891365521829,129.861486719707,1498875000,1,-14.2759955368868,-165.196186549924,1,-28.1324384619682,-179.052629475005
10-Apr-2025 12:05:50,GEO-1,-0.132867485955283,141.352666416431,1500000000,1,47.0632491829279,-103.856941830109,1,46.3782894324107,-104.541901580626,LEO-1,-43.7741273292331,129.821201894355,1498875000,1,-13.6813384912348,-164.601529504272,1,-27.6820919578363,-178.602282970873
10-Apr-2025 12:06:00,GEO-1,-0.132901698478248,141.352677068032,1500000000,1,47.0632501478821,-103.856940865155,1,46.3782902961329,-104.541900716904,LEO-1,-43.1590377240959,129.780886634863,1498875000,1,-13.1455195945937,-164.06571060763,1,-27.2767756347809,-178.196966647818
10-Apr-2025 12:06:10,GEO-1,-0.132935840294536,141.352687887848,1500000000,1,47.0632511112693,-103.856939901768,1,46.3782911605672,-104.54189985247,LEO-1,-42.5438678219017,129.740542514369,1498875000,1,-12.6770162798839,-163.597207292921,1,-26.9133723770367,-177.833563390073
10-Apr-2025 12:06:20,GEO-1,-0.132969911385984,141.352698707777,1500000000,1,47.0632520727103,-103.856938940326,1,46.3782920235049,-104.541898989532,LEO-1,-41.9286177201975,129.700170540074,1498875000,1,-12.2837766543349,-163.203967667372,1,-26.5898995029712,-177.510090516008
10-Apr-2025 12:06:30,GEO-1,-0.133003911734464,141.352709359723,1500000000,1,47.0632530318263,-103.85693798121,1,46.3782928827392,-104.541898130298,LEO-1,-41.3132875708104,129.659771661451,1498875000,1,-11.9728835902303,-162.893074603267,1,-26.3051942648594,-177.225385277896
10-Apr-2025 12:06:40,GEO-1,-0.133037841321889,141.352720179884,1500000000,1,47.0632539893737,-103.856937023663,1,46.3782937426833,-104.541897270353,LEO-1,-40.6978775581796,129.619347278155,1498875000,1,-11.7502312243705,-162.670422237407,1,-26.0586755435109,-176.978866556548
10-Apr-2025 12:06:50,GEO-1,-0.133071700130203,141.352731000157,1500000000,1,47.0632549449736,-103.856936068063,1,46.3782946011303,-104.541896411906,LEO-1,-40.0823879037386,129.578898234775,1500875000,1,-11.7534484635613,-162.673639476598,1,-26.0069382320306,-176.927129245067
10-Apr-2025 12:07:00,GEO-1,-0.133105488141394,141.352741652449,1500000000,1,47.063255898247,-103.85693511479,1,46.3782954558723,-104.541895557164,LEO-1,-39.4668188658565,129.538425328255,1500625000,1,-11.7021310453171,-162.622322058354,1,-25.8167440349637,-176.736935048
10-Apr-2025 12:07:10,GEO-1,-0.133139205337487,141.352752472949,1500000000,1,47.0632568499503,-103.856934163086,1,46.3782963113246,-104.541894701712,LEO-1,-38.8511707397618,129.497929815052,1500625000,1,-11.7639179777114,-162.684108990748,1,-25.6844779548119,-176.604668967849
10-Apr-2025 12:07:20,GEO-1,-0.133172851700542,141.352763293567,1500000000,1,47.0632577997046,-103.856933213332,1,46.3782971652772,-104.54189384776,LEO-1,-38.2354438574475,129.457412405253,1500625000,1,-11.9211401177069,-162.841331130744,1,-25.590791535018,-176.510982548055
10-Apr-2025 12:07:30,GEO-1,-0.133206427212658,141.3527739462,1500000000,1,47.0632587471309,-103.856932265906,1,46.3782980155245,-104.541892997512,LEO-1,-37.6196385875752,129.416873769342,1500625000,1,-12.1709486360072,-163.091139649044,1,-25.5359274899087,-176.456118502945
10-Apr-2025 12:07:40,GEO-1,-0.133239931855971,141.352784767042,1500000000,1,47.0632596929857,-103.856931320051,1,46.3782988664802,-104.541892146557,LEO-1,-37.0037553352986,129.376315044825,1501125000,1,-12.5425259634831,-163.46271697652,1,-25.5591765733104,-176.479367586347
10-Apr-2025 12:07:50,GEO-1,-0.133273365612656,141.352795588,1500000000,1,47.06326063689,-103.856930376147,1,46.3782997159365,-104.5418912971,LEO-1,-36.3877945421624,129.335736829814,1502125000,1,-13.0305361339246,-163.950727146961,1,-25.6606925130511,-176.580883526088
10-Apr-2025 12:08:00,GEO-1,-0.133306728464926,141.352806240972,1500000000,1,47.063261578465,-103.856929434572,1,46.3783005616847,-104.541890451352,LEO-1,-35.7717566859242,129.295139689322,1500125000,1,-13.3892084702437,-164.30939948328,1,-25.5663940245359,-176.486585037573
10-Apr-2025 12:08:10,GEO-1,-0.133340020395029,141.352817062154,1500000000,1,47.0632625184669,-103.85692849457,1,46.3783014081399,-104.541889604897,LEO-1,-35.1556422803679,129.254524661456,1502125000,1,-14.0883263672964,-165.008517380333,1,-25.8242799775628,-176.744470990599
10-Apr-2025 12:08:20,GEO-1,-0.133373241385254,141.352827883449,1500000000,1,47.0632634565169,-103.85692755652,1,46.3783022530947,-104.541888759942,LEO-1,-34.5394518751038,129.213892250578,1502125000,1,-14.7089587877103,-165.629149800747,1,-25.9642954848128,-176.88448649785
10-Apr-2025 12:08:30,GEO-1,-0.133406391417925,141.352838536761,1500000000,1,47.0632643922361,-103.856926620801,1,46.378303094342,-104.541887918695,LEO-1,-33.9231860553513,129.173242933254,1502125000,1,-15.3791204536648,-166.299311466702,1,-26.1428258570643,-177.063016870101
10-Apr-2025 12:08:40,GEO-1,-0.133439470475407,141.352849358281,1500000000,1,47.0632653263808,-103.856925686656,1,46.3783039362937,-104.541887076743,LEO-1,-33.3068454422439,129.132577664075,1502125000,1,-16.0901550078013,-167.010346020838,1,-26.3596751209303,-177.279866133967
10-Apr-2025 12:08:50,GEO-1,-0.133472478540098,141.352860179913,1500000000,1,47.0632662585721,-103.856924754465,1,46.3783047767452,-104.541886236292,LEO-1,-32.690430684801,129.091896868525,1502125000,1,-16.8337845599333,-167.75397557297,1,-26.614772315984,-177.534963329021
10-Apr-2025 12:09:00,GEO-1,-0.133505415594439,141.35287083356,1500000000,1,47.0632671884313,-103.856923824605,1,46.3783056134869,-104.54188539955,LEO-1,-32.0739424881541,129.05120094862,1502125000,1,-17.6023283102301,-168.522519323267,1,-26.9082834046413,-177.828474417678
10-Apr-2025 12:09:10,GEO-1,-0.133538281620905,141.352881655416,1500000000,1,47.0632681167146,-103.856922896322,1,46.3783064509328,-104.541884562104,LEO-1,-31.4573815675066,129.010490788464,1502125000,1,-18.3888771884847,-169.309068201521,1,-27.2407536819721,-178.160944695009
10-Apr-2025 12:09:20,GEO-1,-0.13357107660201,141.352892477382,1500000000,1,47.063269043043,-103.856921969994,1,46.3783072868763,-104.54188372616,LEO-1,-30.8407486830132,128.969766746864,1502125000,1,-19.187431650665,-170.107622663702,1,-27.6132919033803,-178.533482916417
10-Apr-2025 12:09:30,GEO-1,-0.133603800520307,141.352903131364,1500000000,1,47.0632699670378,-103.856921045999,1,46.3783081191094,-104.541882893927,LEO-1,-30.2240446283686,128.929029162734,1502125000,1,-19.9930052262089,-170.913196239246,1,-28.0278052052403,-178.947996218277
10-Apr-2025 12:09:40,GEO-1,-0.133636453358384,141.352913953553,1500000000,1,47.0632708894552,-103.856920123582,1,46.3783089520465,-104.54188206099,LEO-1,-29.6072702306611,128.888278860435,1502125000,1,-20.8017082360181,-171.721899249055,1,-28.4873093140633,-179.4075003271
10-Apr-2025 12:09:50,GEO-1,-0.13366903509887,141.352924607755,1500000000,1,47.0632718095381,-103.856919203499,1,46.3783097812711,-104.541881231766,LEO-1,-28.9904263501073,128.847515974092,1502125000,1,-21.6108278884458,-172.531018901483,1,-28.9963522301478,-179.916543243185
10-Apr-2025 12:10:00,GEO-1,-0.13370154572443,141.352935430167,1500000000,1,47.0632727280427,-103.856918284994,1,46.3783106112008,-104.541880401836,LEO-1,-28.3735138797562,128.8067412933,1502125000,1,-22.4189153027217,-173.339106315758,1,-29.561601283753,-180.48179229679
10-Apr-2025 12:10:10,GEO-1,-0.133733985217767,141.352946252687,1500000000,1,47.0632736445901,-103.856917368447,1,46.3783114396241,-104.541879573413,LEO-1,-27.7565337451017,128.765955087312,1502125000,1,-23.2259083785286,-174.146099391565,1,-30.192695983184,-181.112886996221
10-Apr-2025 12:10:20,GEO-1,-0.133766353561623,141.35295690722,1500000000,1,47.0632745588016,-103.856916454235,1,46.3783122643355,-104.541878748701,LEO-1,-27.139486903678,128.725157610173,1500875000,1,-23.9363207069046,-174.856511719941,1,-30.4649813773663,-181.385172390403
10-Apr-2025 12:10:30,GEO-1,-0.133798650738775,141.352967729962,1500000000,1,47.0632754714333,-103.856915541603,1,46.3783130897498,-104.541877923287,LEO-1,-26.5223743446592,128.684349605786,1500875000,1,-24.7468346350403,-175.667025648077,1,-30.706047454634,-181.626238467671
10-Apr-2025 12:10:40,GEO-1,-0.133830876732041,141.352978552812,1500000000,1,47.0632763821065,-103.85691463093,1,46.3783139136567,-104.54187709938,LEO-1,-25.9051970884193,128.643531300059,1500875000,1,-25.5668211484702,-176.487012161507,1,-30.9445175748154,-181.864708587852
10-Apr-2025 12:10:50,GEO-1,-0.133863031524276,141.352989207674,1500000000,1,47.0632772904423,-103.856913722594,1,46.3783147338517,-104.541876279185,LEO-1,-25.287956186076,128.602702905908,1501625000,1,-26.4642401769369,-177.384431189974,1,-31.2393719947664,-182.159563007803
10-Apr-2025 12:11:00,GEO-1,-0.133895115098371,141.353000030743,1500000000,1,47.063278197197,-103.85691281584,1,46.3783155547475,-104.541875458289,LEO-1,-24.6706527190182,128.561865128197,1500875000,1,-27.2740978894506,-178.194288902487,1,-31.40718654774,-182.327377560777
10-Apr-2025 12:11:10,GEO-1,-0.133927127437258,141.353010853923,1500000000,1,47.0632791019918,-103.856911911045,1,46.3783163741351,-104.541874638902,LEO-1,-24.0532877984184,128.521018155788,1500875000,1,-28.1932244216685,-179.113415434705,1,-31.6285006567747,-182.548691669811
10-Apr-2025 12:11:20,GEO-1,-0.133959068523904,141.353021509112,1500000000,1,47.0632800044477,-103.856911008589,1,46.3783171898089,-104.541873823228,LEO-1,-23.4358625647292,128.480162166409,1500875000,1,-29.1907698251579,-180.110960838195,1,-31.8414533963833,-182.76164440942
10-Apr-2025 12:11:30,GEO-1,-0.133990938341317,141.353032332507,1500000000,1,47.0632809053212,-103.856910107716,1,46.3783180061827,-104.541873006854,LEO-1,-22.818378187164,128.439297831526,1500875000,1,-29.7665321065624,-180.686723119599,1,-32.0449631015452,-182.965154114582
10-Apr-2025 12:11:40,GEO-1,-0.134022736872539,141.353043156013,1500000000,1,47.0632818042333,-103.856909208803,1,46.3783188210488,-104.541872191988,LEO-1,-22.2008358656593,128.398425308278,1500875000,1,-30.1504179195254,-181.070608932562,1,-32.2380871595597,-183.158278172596
10-Apr-2025 12:11:50,GEO-1,-0.134054464100653,141.353053811528,1500000000,1,47.0632827008054,-103.856908312231,1,46.3783196321986,-104.541871380838,LEO-1,-21.5832368235511,128.357544744274,1500875000,1,-30.5044966505679,-181.424687663605,1,-32.4200158517754,-183.340206864812
10-Apr-2025 12:12:00,GEO-1,-0.134086120008779,141.353064635247,1500000000,1,47.0632835957935,-103.856907417243,1,46.3783204440479,-104.541870568989,LEO-1,-20.9655822998248,128.316656782371,1500875000,1,-30.8293175544764,-181.749508567513,1,-32.5900650902197,-183.510256103256
10-Apr-2025 12:12:10,GEO-1,-0.134117704580075,141.353075459076,1500000000,1,47.0632844888189,-103.856906524218,1,46.3783212543885,-104.541869758648,LEO-1,-20.3478735965009,128.275761552547,1500875000,1,-31.1255295582704,-182.045720571307,1,-32.747668879443,-183.66785989248
10-Apr-2025 12:12:20,GEO-1,-0.134149217797737,141.353086114913,1500000000,1,47.0632853795028,-103.856905633534,1,46.3783220610126,-104.541868952024,LEO-1,-19.7301120070786,128.234859176618,1500875000,1,-31.3938581741662,-182.314049187203,0,NaN,NaN
10-Apr-2025 12:12:30,GEO-1,-0.134180659644998,141.353096938956,1500000000,1,47.0632862686015,-103.856904744435,1,46.3783228683328,-104.541868144704,LEO-1,-19.1122988617846,128.193950272953,1500875000,1,-31.6350861603918,-182.555277173429,0,NaN,NaN
10-Apr-2025 12:12:40,GEO-1,-0.134212030105131,141.353107763105,1500000000,1,47.0632871557361,-103.856903857301,1,46.3783236741442,-104.541867338893,LEO-1,-18.4944355155121,128.153034948282,1500875000,1,-31.8500375302019,-182.770228543239,0,NaN,NaN
10-Apr-2025 12:12:50,GEO-1,-0.134243329161445,141.353118419265,1500000000,1,47.0632880405278,-103.856902972509,1,46.3783244762373,-104.541866536799,LEO-1,-17.876523347203,128.112113302364,1500875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:00,GEO-1,-0.134274556797288,141.353129243628,1500000000,1,47.0632889237329,-103.856902089304,1,46.3783252790285,-104.541865734008,LEO-1,-17.2585637592142,128.071185932635,1500375000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:10,GEO-1,-0.134305712996046,141.353139900002,1500000000,1,47.0632898045941,-103.856901208443,1,46.3783260781001,-104.541864934937,LEO-1,-16.6405581766675,128.030252757881,1500375000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:20,GEO-1,-0.134336797741142,141.353150724577,1500000000,1,47.0632906838679,-103.856900329169,1,46.3783268778676,-104.541864135169,LEO-1,-16.0225080467862,127.989314363333,1500375000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:30,GEO-1,-0.134367811016039,141.353161549259,1500000000,1,47.0632915611754,-103.856899451861,1,46.378327676124,-104.541863336913,LEO-1,-15.4044148382168,127.94837082431,1500375000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:40,GEO-1,-0.134398752804237,141.353172205949,1500000000,1,47.0632924361377,-103.856898576899,1,46.3783284706612,-104.541862542376,LEO-1,-14.7862800403379,127.907422210809,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:13:50,GEO-1,-0.134429623089271,141.353183030843,1500000000,1,47.0632933095112,-103.856897703526,1,46.3783292658922,-104.541861747145,LEO-1,-14.1681051625574,127.866469092093,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:00,GEO-1,-0.13446042185472,141.353193855841,1500000000,1,47.0632941809169,-103.85689683212,1,46.3783300596115,-104.541860953425,LEO-1,-13.549891733597,127.825511528374,1502125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:10,GEO-1,-0.134491149084197,141.353204512847,1500000000,1,47.0632950499762,-103.856895963061,1,46.3783308496103,-104.541860163426,LEO-1,-12.931641300767,127.784549575384,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:20,GEO-1,-0.134521804761354,141.353215338057,1500000000,1,47.0632959174454,-103.856895095591,1,46.3783316403015,-104.541859372735,LEO-1,-12.3133554292296,127.743583788926,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:30,GEO-1,-0.13455238886988,141.35322616337,1500000000,1,47.0632967829455,-103.856894230091,1,46.3783324294794,-104.541858583557,LEO-1,-11.695035701253,127.702614216525,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:40,GEO-1,-0.134582901393505,141.353236820689,1500000000,1,47.0632976460978,-103.856893366939,1,46.3783332149378,-104.541857798099,LEO-1,-11.0766837154551,127.66164090198,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:14:50,GEO-1,-0.134613342315995,141.353247646212,1500000000,1,47.0632985076586,-103.856892505378,1,46.3783340010878,-104.541857011949,LEO-1,-10.4583010860392,127.620664389877,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:00,GEO-1,-0.134643711621152,141.353258471838,1500000000,1,47.0632993672491,-103.856891645788,1,46.3783347857226,-104.541856227314,LEO-1,-9.83988944202038,127.579684717227,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:10,GEO-1,-0.134674009292822,141.353269129469,1500000000,1,47.0633002244904,-103.856890788546,1,46.3783355666348,-104.541855446402,LEO-1,-9.22145042644401,127.538701917985,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:20,GEO-1,-0.134704235314882,141.353279955302,1500000000,1,47.0633010801389,-103.856889932898,1,46.3783363482403,-104.541854664796,LEO-1,-8.60298569559632,127.497716527551,1501125000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:30,GEO-1,-0.134734389671253,141.35329078124,1500000000,1,47.0633019338158,-103.856889079221,1,46.3783371283279,-104.541853884709,LEO-1,-7.98449691820779,127.45672857439,1498875000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:40,GEO-1,-0.134764472345892,141.353301439182,1500000000,1,47.0633027851423,-103.856888227895,1,46.3783379046935,-104.541853108343,LEO-1,-7.36598577464959,127.415738084521,1501625000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:15:50,GEO-1,-0.134794483322792,141.353312265324,1500000000,1,47.0633036348745,-103.856887378162,1,46.3783386817495,-104.541852331287,LEO-1,-6.74745395612362,127.374745586014,1501625000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:16:00,GEO-1,-0.134824422585988,141.35332309157,1500000000,1,47.0633044826339,-103.856886530403,1,46.3783394572887,-104.541851555748,LEO-1,-6.12890316705999,127.33375110059,1501625000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:16:10,GEO-1,-0.13485429011955,141.35333374982,1500000000,1,47.0633053280415,-103.856885684995,1,46.3783402291047,-104.541850783932,LEO-1,-5.51033510507627,127.292754648096,1501625000,0,NaN,NaN,0,NaN,NaN
10-Apr-2025 12:16:20,GEO-1,-0.134884085907587,141.35334457627,1500000000,1,47.0633061718536,-103.856884841183,1,46.378341001609,-104.541850011428,LEO-1,-4.89175150697006,127.251756750992,1501625000,0,NaN,NaN,0,NaN,NaN
